date,time,datetime,region,indicator,importance,prev,forecast,actual,tf_category
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M1(亿元),重要,,,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M2(亿元),重要,,,,credit
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:当季同比(%),重要,,4.73,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:现价:当季值(亿元),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2026-04-16 00:00:00,10:00,2026-04-16 10:00:00,中国,第一季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2026-04-17 00:00:00,09:30,2026-04-17 09:30:00,中国,第一季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2026-04-30 00:00:00,09:30,2026-04-30 09:30:00,中国,4月官方制造业PMI(%),重要,,50.18,,pmi
2026-05-11 00:00:00,09:30,2026-05-11 09:30:00,中国,4月PPI:同比(%),重要,,1.56,,inflation
2026-05-11 00:00:00,09:30,2026-05-11 09:30:00,中国,4月CPI:同比(%),重要,,0.94,,inflation
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M2:同比(%),重要,,8.42,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月新增人民币贷款(亿元),重要,,4677.58,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M1:同比(%),重要,,5.0,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M0:同比(%),重要,,,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月社会融资规模:当月值(亿元),重要,,14319.93,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月社会融资规模存量:同比(%),重要,,7.89,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月社会融资规模存量(万亿元),重要,,,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M0(亿元),重要,,,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M1(亿元),重要,,,,credit
2026-05-14 00:00:00,17:00,2026-05-14 17:00:00,中国,4月M2(亿元),重要,,,,credit
2026-05-31 00:00:00,09:30,2026-05-31 09:30:00,中国,5月官方制造业PMI(%),重要,,50.25,,pmi
2026-06-10 00:00:00,09:30,2026-06-10 09:30:00,中国,5月PPI:同比(%),重要,,3.53,,inflation
2026-06-10 00:00:00,09:30,2026-06-10 09:30:00,中国,5月CPI:同比(%),重要,,1.37,,inflation
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M2:同比(%),重要,,8.55,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月新增人民币贷款(亿元),重要,,4227.08,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M1:同比(%),重要,,4.8,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M0:同比(%),重要,,,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月社会融资规模:当月值(亿元),重要,,17578.0,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月社会融资规模存量:同比(%),重要,,7.59,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月社会融资规模存量(万亿元),重要,,,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M0(亿元),重要,,,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M1(亿元),重要,,,,credit
2026-06-12 00:00:00,17:00,2026-06-12 17:00:00,中国,5月M2(亿元),重要,,,,credit
2026-06-30 00:00:00,09:30,2026-06-30 09:30:00,中国,6月官方制造业PMI(%),重要,,50.02,,pmi
